year,state_name,state_alpha,region,week_ending,week,excellent,good,fair,poor,very poor
2010,KENTUCKY,KY,Subtropical Humid,2010-07-11,27,15.0,50.0,26.0,7.0,2.0
2010,KENTUCKY,KY,Subtropical Humid,2010-07-18,28,13.0,39.0,31.0,13.0,4.0
2010,KENTUCKY,KY,Subtropical Humid,2010-07-25,29,17.0,45.0,25.0,9.0,4.0
2010,KENTUCKY,KY,Subtropical Humid,2010-08-01,30,17.0,40.0,26.0,12.0,5.0
2010,KENTUCKY,KY,Subtropical Humid,2010-08-08,31,14.0,39.0,28.0,12.0,7.0
2010,KENTUCKY,KY,Subtropical Humid,2010-08-15,32,8.0,30.0,34.0,20.0,8.0
2010,KENTUCKY,KY,Subtropical Humid,2010-08-22,33,9.0,34.0,34.0,17.0,6.0
2010,KENTUCKY,KY,Subtropical Humid,2010-08-29,34,6.0,38.0,33.0,16.0,7.0
2010,KENTUCKY,KY,Subtropical Humid,2010-09-05,35,8.0,38.0,34.0,15.0,5.0
2010,KENTUCKY,KY,Subtropical Humid,2010-09-12,36,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,Subtropical Humid,2010-09-19,37,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,Subtropical Humid,2010-09-26,38,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,Subtropical Humid,2010-10-03,39,6.0,40.0,34.0,15.0,5.0
2010,KENTUCKY,KY,Subtropical Humid,2010-10-10,40,6.0,40.0,34.0,15.0,5.0
2010,MICHIGAN,MI,Temperate Humid,2010-05-16,19,8.0,30.0,46.0,13.0,3.0
2010,MICHIGAN,MI,Temperate Humid,2010-05-23,20,8.0,48.0,33.0,10.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-05-30,21,17.0,51.0,26.0,6.0,0.0
2010,MICHIGAN,MI,Temperate Humid,2010-06-06,22,16.0,53.0,25.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-06-13,23,23.0,44.0,27.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-06-20,24,24.0,51.0,19.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-06-27,25,29.0,49.0,16.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-07-04,26,30.0,46.0,18.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-07-11,27,31.0,47.0,16.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-07-18,28,31.0,49.0,14.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-07-25,29,35.0,44.0,14.0,6.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-08-01,30,35.0,44.0,14.0,5.0,2.0
2010,MICHIGAN,MI,Temperate Humid,2010-08-08,31,36.0,38.0,17.0,7.0,2.0
2010,MICHIGAN,MI,Temperate Humid,2010-08-15,32,32.0,44.0,18.0,5.0,1.0
2010,MICHIGAN,MI,Temperate Humid,2010-08-22,33,31.0,41.0,21.0,5.0,2.0
2010,MICHIGAN,MI,Temperate Humid,2010-08-29,34,27.0,45.0,21.0,5.0,2.0
2010,MICHIGAN,MI,Temperate Humid,2010-09-05,35,26.0,45.0,19.0,7.0,3.0
2010,MICHIGAN,MI,Temperate Humid,2010-09-12,36,27.0,45.0,19.0,7.0,2.0
2010,MICHIGAN,MI,Temperate Humid,2010-09-19,37,25.0,47.0,18.0,7.0,3.0
2010,MICHIGAN,MI,Temperate Humid,2010-09-26,38,26.0,48.0,18.0,6.0,2.0
2010,MICHIGAN,MI,Temperate Humid,2010-10-03,39,31.0,45.0,16.0,6.0,2.0
2010,MICHIGAN,MI,Temperate Humid,2010-10-10,40,27.0,48.0,20.0,4.0,1.0
2010,MINNESOTA,MN,Temperate Humid,2010-05-16,19,10.0,70.0,15.0,5.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-05-23,20,14.0,73.0,12.0,1.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-05-30,21,25.0,67.0,8.0,0.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-06-06,22,27.0,65.0,8.0,0.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-06-13,23,32.0,62.0,6.0,0.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-06-20,24,32.0,61.0,7.0,0.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-06-27,25,28.0,62.0,9.0,1.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-07-04,26,31.0,58.0,9.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-07-11,27,31.0,57.0,9.0,3.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-07-18,28,35.0,55.0,8.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-07-25,29,36.0,53.0,9.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-08-01,30,40.0,50.0,8.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-08-08,31,40.0,51.0,7.0,1.0,1.0
2010,MINNESOTA,MN,Temperate Humid,2010-08-15,32,41.0,49.0,7.0,2.0,1.0
2010,MINNESOTA,MN,Temperate Humid,2010-08-22,33,38.0,52.0,8.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-08-29,34,40.0,51.0,7.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-09-05,35,38.0,53.0,7.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-09-12,36,37.0,53.0,7.0,2.0,1.0
2010,MINNESOTA,MN,Temperate Humid,2010-09-19,37,36.0,53.0,9.0,2.0,0.0
2010,MINNESOTA,MN,Temperate Humid,2010-09-26,38,32.0,53.0,11.0,3.0,1.0
2010,MINNESOTA,MN,Temperate Humid,2010-10-03,39,33.0,53.0,9.0,4.0,1.0
2010,MINNESOTA,MN,Temperate Humid,2010-10-10,40,34.0,53.0,10.0,2.0,1.0
2010,MISSOURI,MO,Temperate Humid,2010-05-16,19,6.0,42.0,33.0,13.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-05-23,20,5.0,39.0,36.0,13.0,7.0
2010,MISSOURI,MO,Temperate Humid,2010-05-30,21,4.0,41.0,38.0,11.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-06-06,22,7.0,42.0,35.0,11.0,5.0
2010,MISSOURI,MO,Temperate Humid,2010-06-13,23,8.0,41.0,33.0,13.0,5.0
2010,MISSOURI,MO,Temperate Humid,2010-06-20,24,10.0,39.0,31.0,14.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-06-27,25,10.0,36.0,32.0,15.0,7.0
2010,MISSOURI,MO,Temperate Humid,2010-07-04,26,10.0,37.0,31.0,17.0,5.0
2010,MISSOURI,MO,Temperate Humid,2010-07-11,27,14.0,36.0,28.0,16.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-07-18,28,8.0,40.0,31.0,16.0,5.0
2010,MISSOURI,MO,Temperate Humid,2010-07-25,29,10.0,40.0,29.0,15.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-08-01,30,10.0,38.0,29.0,16.0,7.0
2010,MISSOURI,MO,Temperate Humid,2010-08-08,31,10.0,39.0,29.0,16.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-08-15,32,9.0,40.0,30.0,16.0,5.0
2010,MISSOURI,MO,Temperate Humid,2010-08-22,33,9.0,41.0,27.0,16.0,7.0
2010,MISSOURI,MO,Temperate Humid,2010-08-29,34,10.0,38.0,30.0,16.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-09-05,35,10.0,38.0,30.0,16.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-09-12,36,9.0,37.0,30.0,17.0,7.0
2010,MISSOURI,MO,Temperate Humid,2010-09-19,37,9.0,40.0,29.0,16.0,6.0
2010,MISSOURI,MO,Temperate Humid,2010-09-26,38,10.0,39.0,28.0,16.0,7.0
2010,MISSOURI,MO,Temperate Humid,2010-10-03,39,9.0,37.0,29.0,17.0,8.0
2010,MISSOURI,MO,Temperate Humid,2010-10-10,40,9.0,37.0,29.0,17.0,8.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-05-16,19,4.0,52.0,34.0,8.0,2.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-05-23,20,12.0,56.0,26.0,5.0,1.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-05-30,21,14.0,61.0,22.0,3.0,0.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-06-06,22,12.0,63.0,23.0,2.0,0.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-06-13,23,13.0,45.0,30.0,12.0,0.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-06-20,24,10.0,53.0,25.0,9.0,3.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-06-27,25,6.0,34.0,35.0,19.0,6.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-07-04,26,6.0,30.0,34.0,21.0,9.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-07-11,27,6.0,29.0,30.0,24.0,11.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-07-18,28,5.0,25.0,33.0,24.0,13.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-07-25,29,1.0,24.0,37.0,27.0,11.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-08-01,30,4.0,25.0,32.0,24.0,15.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-08-08,31,5.0,26.0,36.0,23.0,10.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-08-15,32,2.0,21.0,36.0,25.0,16.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-08-22,33,2.0,26.0,36.0,20.0,16.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-08-29,34,5.0,24.0,33.0,22.0,16.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-09-05,35,5.0,24.0,34.0,22.0,15.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-09-12,36,7.0,28.0,31.0,17.0,17.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-09-19,37,7.0,28.0,31.0,17.0,17.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-09-26,38,7.0,28.0,31.0,17.0,17.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-10-03,39,7.0,28.0,31.0,17.0,17.0
2010,NORTH CAROLINA,NC,Subtropical Humid,2010-10-10,40,7.0,28.0,31.0,17.0,17.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-05-16,19,5.0,75.0,15.0,5.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-05-23,20,7.0,77.0,16.0,0.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-05-30,21,7.0,80.0,12.0,1.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-06-06,22,10.0,79.0,10.0,1.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-06-13,23,13.0,75.0,10.0,2.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-06-20,24,13.0,75.0,10.0,2.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-06-27,25,13.0,76.0,9.0,2.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-07-04,26,18.0,73.0,7.0,2.0,0.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-07-11,27,19.0,70.0,9.0,1.0,1.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-07-18,28,21.0,66.0,10.0,2.0,1.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-07-25,29,19.0,69.0,9.0,2.0,1.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-08-01,30,16.0,69.0,11.0,2.0,2.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-08-08,31,19.0,68.0,9.0,2.0,2.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-08-15,32,24.0,60.0,11.0,3.0,2.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-08-22,33,22.0,63.0,11.0,3.0,1.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-08-29,34,26.0,55.0,14.0,4.0,1.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-09-05,35,26.0,57.0,13.0,3.0,1.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-09-12,36,25.0,57.0,13.0,3.0,2.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-09-19,37,27.0,54.0,13.0,4.0,2.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-09-26,38,25.0,58.0,12.0,3.0,2.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-10-03,39,28.0,55.0,12.0,3.0,2.0
2010,NORTH DAKOTA,ND,Semi-Arid Continental,2010-10-10,40,25.0,59.0,12.0,3.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-05-16,19,14.0,62.0,20.0,4.0,0.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-05-23,20,11.0,66.0,21.0,2.0,0.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-05-30,21,13.0,71.0,16.0,0.0,0.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-06-06,22,13.0,72.0,14.0,1.0,0.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-06-13,23,16.0,65.0,17.0,2.0,0.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-06-20,24,16.0,62.0,18.0,3.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-06-27,25,17.0,64.0,14.0,3.0,2.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-07-04,26,19.0,64.0,11.0,4.0,2.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-07-11,27,22.0,64.0,10.0,3.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-07-18,28,21.0,63.0,12.0,3.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-07-25,29,23.0,62.0,11.0,3.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-08-01,30,27.0,57.0,11.0,4.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-08-08,31,22.0,60.0,12.0,5.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-08-15,32,26.0,57.0,11.0,4.0,2.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-08-22,33,27.0,55.0,12.0,4.0,2.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-08-29,34,24.0,57.0,14.0,4.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-09-05,35,27.0,54.0,13.0,4.0,2.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-09-12,36,26.0,57.0,13.0,3.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-09-19,37,26.0,57.0,12.0,4.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-09-26,38,23.0,58.0,14.0,4.0,1.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-10-03,39,25.0,57.0,13.0,3.0,2.0
2010,NEBRASKA,NE,Semi-Arid Continental,2010-10-10,40,23.0,57.0,15.0,4.0,1.0
2010,OHIO,OH,Temperate Humid,2010-05-16,19,12.0,55.0,30.0,3.0,0.0
2010,OHIO,OH,Temperate Humid,2010-05-23,20,12.0,55.0,30.0,3.0,0.0
2010,OHIO,OH,Temperate Humid,2010-05-30,21,13.0,60.0,24.0,3.0,0.0
2010,OHIO,OH,Temperate Humid,2010-06-06,22,15.0,55.0,25.0,4.0,1.0
2010,OHIO,OH,Temperate Humid,2010-06-13,23,14.0,51.0,26.0,8.0,1.0
2010,OHIO,OH,Temperate Humid,2010-06-20,24,14.0,49.0,27.0,8.0,2.0
2010,OHIO,OH,Temperate Humid,2010-06-27,25,15.0,47.0,28.0,9.0,1.0
2010,OHIO,OH,Temperate Humid,2010-07-04,26,18.0,47.0,25.0,8.0,2.0
2010,OHIO,OH,Temperate Humid,2010-07-11,27,17.0,47.0,25.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-07-18,28,16.0,48.0,25.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-07-25,29,15.0,46.0,28.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-08-01,30,16.0,46.0,27.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-08-08,31,16.0,48.0,26.0,8.0,2.0
2010,OHIO,OH,Temperate Humid,2010-08-15,32,16.0,46.0,26.0,9.0,3.0
2010,OHIO,OH,Temperate Humid,2010-08-22,33,14.0,48.0,27.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-08-29,34,16.0,48.0,25.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-09-05,35,14.0,46.0,28.0,10.0,2.0
2010,OHIO,OH,Temperate Humid,2010-09-12,36,15.0,48.0,26.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-09-19,37,16.0,47.0,26.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-09-26,38,18.0,46.0,25.0,9.0,2.0
2010,OHIO,OH,Temperate Humid,2010-10-03,39,19.0,47.0,24.0,8.0,2.0
2010,OHIO,OH,Temperate Humid,2010-10-10,40,17.0,47.0,25.0,8.0,3.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-05-16,19,16.0,58.0,23.0,3.0,0.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-05-23,20,21.0,57.0,20.0,2.0,0.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-05-30,21,21.0,68.0,10.0,1.0,0.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-06-06,22,24.0,55.0,20.0,1.0,0.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-06-13,23,22.0,60.0,17.0,1.0,0.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-06-20,24,25.0,59.0,13.0,3.0,0.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-06-27,25,29.0,44.0,24.0,3.0,0.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-07-04,26,12.0,46.0,28.0,12.0,2.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-07-11,27,9.0,32.0,31.0,20.0,8.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-07-18,28,16.0,38.0,31.0,12.0,3.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-07-25,29,15.0,37.0,32.0,13.0,3.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-08-01,30,15.0,37.0,34.0,12.0,2.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-08-08,31,11.0,40.0,32.0,12.0,5.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-08-15,32,12.0,41.0,27.0,14.0,6.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-08-22,33,6.0,41.0,38.0,11.0,4.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-08-29,34,14.0,43.0,27.0,12.0,4.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-09-05,35,12.0,46.0,23.0,12.0,7.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-09-12,36,12.0,36.0,24.0,21.0,7.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-09-19,37,12.0,43.0,21.0,19.0,5.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-09-26,38,14.0,40.0,24.0,18.0,4.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-10-03,39,11.0,37.0,25.0,21.0,6.0
2010,PENNSYLVANIA,PA,Temperate Humid,2010-10-10,40,14.0,43.0,24.0,13.0,6.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-05-16,19,6.0,68.0,22.0,4.0,0.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-05-23,20,6.0,59.0,27.0,8.0,0.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-05-30,21,10.0,70.0,19.0,1.0,0.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-06-06,22,15.0,62.0,20.0,3.0,0.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-06-13,23,14.0,67.0,16.0,3.0,0.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-06-20,24,15.0,59.0,20.0,4.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-06-27,25,18.0,56.0,20.0,5.0,1.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-07-04,26,20.0,55.0,18.0,5.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-07-11,27,22.0,53.0,19.0,5.0,1.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-07-18,28,18.0,55.0,19.0,6.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-07-25,29,23.0,53.0,16.0,6.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-08-01,30,20.0,51.0,21.0,6.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-08-08,31,25.0,50.0,16.0,7.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-08-15,32,19.0,53.0,19.0,7.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-08-22,33,25.0,46.0,19.0,8.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-08-29,34,18.0,56.0,17.0,7.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-09-05,35,21.0,51.0,19.0,8.0,1.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-09-12,36,17.0,47.0,25.0,9.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-09-19,37,20.0,48.0,22.0,8.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-09-26,38,17.0,56.0,17.0,8.0,2.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-10-03,39,21.0,52.0,18.0,8.0,1.0
2010,SOUTH DAKOTA,SD,Semi-Arid Continental,2010-10-10,40,19.0,54.0,21.0,6.0,0.0
2010,TENNESSEE,TN,Subtropical Humid,2010-05-16,19,14.0,48.0,26.0,7.0,5.0
2010,TENNESSEE,TN,Subtropical Humid,2010-05-23,20,13.0,46.0,28.0,8.0,5.0
2010,TENNESSEE,TN,Subtropical Humid,2010-05-30,21,14.0,47.0,27.0,7.0,5.0
2010,TENNESSEE,TN,Subtropical Humid,2010-06-06,22,16.0,52.0,24.0,6.0,2.0
2010,TENNESSEE,TN,Subtropical Humid,2010-06-13,23,18.0,55.0,22.0,4.0,1.0
2010,TENNESSEE,TN,Subtropical Humid,2010-06-20,24,19.0,55.0,21.0,4.0,1.0
2010,TENNESSEE,TN,Subtropical Humid,2010-06-27,25,17.0,51.0,23.0,8.0,1.0
2010,TENNESSEE,TN,Subtropical Humid,2010-07-04,26,14.0,49.0,23.0,9.0,5.0
2010,TENNESSEE,TN,Subtropical Humid,2010-07-11,27,11.0,38.0,30.0,14.0,7.0
2010,TENNESSEE,TN,Subtropical Humid,2010-07-18,28,10.0,45.0,27.0,12.0,6.0
2010,TENNESSEE,TN,Subtropical Humid,2010-07-25,29,11.0,40.0,29.0,13.0,7.0
2010,TENNESSEE,TN,Subtropical Humid,2010-08-01,30,12.0,39.0,30.0,12.0,7.0
2010,TENNESSEE,TN,Subtropical Humid,2010-08-08,31,9.0,40.0,30.0,13.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-08-15,32,10.0,38.0,30.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-08-22,33,9.0,39.0,30.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-08-29,34,9.0,38.0,31.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-09-05,35,9.0,38.0,31.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-09-12,36,9.0,38.0,31.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-09-19,37,9.0,38.0,31.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-09-26,38,9.0,38.0,31.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-10-03,39,9.0,38.0,31.0,14.0,8.0
2010,TENNESSEE,TN,Subtropical Humid,2010-10-10,40,9.0,38.0,31.0,14.0,8.0
2010,TEXAS,TX,Semi-Arid Continental,2010-05-16,19,6.0,55.0,38.0,1.0,0.0
2010,TEXAS,TX,Semi-Arid Continental,2010-05-23,20,10.0,56.0,29.0,5.0,0.0
2010,TEXAS,TX,Semi-Arid Continental,2010-05-30,21,15.0,48.0,28.0,7.0,2.0
2010,TEXAS,TX,Semi-Arid Continental,2010-06-06,22,16.0,49.0,27.0,7.0,1.0
2010,TEXAS,TX,Semi-Arid Continental,2010-06-13,23,20.0,47.0,24.0,7.0,2.0
2010,TEXAS,TX,Semi-Arid Continental,2010-06-20,24,19.0,56.0,18.0,5.0,2.0
2010,TEXAS,TX,Semi-Arid Continental,2010-06-27,25,17.0,56.0,18.0,7.0,2.0
2010,TEXAS,TX,Semi-Arid Continental,2010-07-04,26,14.0,53.0,22.0,8.0,3.0
2010,TEXAS,TX,Semi-Arid Continental,2010-07-11,27,18.0,56.0,17.0,6.0,3.0
2010,TEXAS,TX,Semi-Arid Continental,2010-07-18,28,14.0,50.0,25.0,8.0,3.0
2010,TEXAS,TX,Semi-Arid Continental,2010-07-25,29,19.0,53.0,18.0,6.0,4.0
2010,TEXAS,TX,Semi-Arid Continental,2010-08-01,30,18.0,51.0,21.0,5.0,5.0
2010,TEXAS,TX,Semi-Arid Continental,2010-08-08,31,18.0,53.0,19.0,6.0,4.0
2010,TEXAS,TX,Semi-Arid Continental,2010-08-15,32,19.0,52.0,19.0,6.0,4.0
2010,TEXAS,TX,Semi-Arid Continental,2010-08-22,33,20.0,52.0,14.0,7.0,7.0
2010,TEXAS,TX,Semi-Arid Continental,2010-08-29,34,23.0,52.0,16.0,6.0,3.0
2010,TEXAS,TX,Semi-Arid Continental,2010-09-05,35,17.0,54.0,15.0,7.0,7.0
2010,TEXAS,TX,Semi-Arid Continental,2010-09-12,36,17.0,45.0,19.0,9.0,10.0
2010,TEXAS,TX,Semi-Arid Continental,2010-09-19,37,17.0,45.0,19.0,9.0,10.0
2010,TEXAS,TX,Semi-Arid Continental,2010-09-26,38,17.0,45.0,19.0,9.0,10.0
2010,TEXAS,TX,Semi-Arid Continental,2010-10-03,39,17.0,45.0,19.0,9.0,10.0
2010,TEXAS,TX,Semi-Arid Continental,2010-10-10,40,17.0,45.0,19.0,9.0,10.0
2010,WISCONSIN,WI,Temperate Humid,2010-05-16,19,10.0,48.0,40.0,2.0,0.0
2010,WISCONSIN,WI,Temperate Humid,2010-05-23,20,11.0,50.0,37.0,2.0,0.0
2010,WISCONSIN,WI,Temperate Humid,2010-05-30,21,15.0,55.0,28.0,2.0,0.0
2010,WISCONSIN,WI,Temperate Humid,2010-06-06,22,24.0,63.0,11.0,2.0,0.0
2010,WISCONSIN,WI,Temperate Humid,2010-06-13,23,24.0,62.0,12.0,2.0,0.0
2010,WISCONSIN,WI,Temperate Humid,2010-06-20,24,23.0,63.0,12.0,2.0,0.0
2010,WISCONSIN,WI,Temperate Humid,2010-06-27,25,31.0,53.0,12.0,3.0,1.0
2010,WISCONSIN,WI,Temperate Humid,2010-07-04,26,32.0,51.0,13.0,3.0,1.0
