STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
SD,2015-01-24,-1.893055555555556,3.076041666666667,8.04513888888889,0.3221789883268482,76.53243735786198,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-01-25,-1.5798611111111112,2.729513888888889,7.038888888888889,1.1727272727272726,79.21236308103012,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-01-26,-0.2263888888888889,4.873958333333333,9.974305555555556,0.0445283018867924,71.57625299844791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-01-27,-1.1277777777777778,6.288541666666666,13.70486111111111,0.0,72.86968038705511,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-01-28,-1.0506944444444444,5.372222222222223,11.79513888888889,0.0,73.63550750656279,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
SD,2015-01-29,-4.615972222222222,1.2517361111111112,7.1194444444444445,0.0,73.34174479983854,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
SD,2015-01-30,-7.7979166666666675,-1.0159722222222225,5.765972222222222,0.0,73.8154521597065,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-01-31,-9.615972222222222,-2.845833333333333,3.924305555555556,0.3077821011673151,85.33941388341611,18.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0
SD,2015-02-01,-18.919014084507044,-12.849647887323943,-6.7802816901408445,2.726591760299625,80.46980261404127,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
SD,2015-02-02,-19.65944055944056,-12.97237762237762,-6.285314685314685,0.4552123552123552,76.92393347708854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-02-03,-14.36013986013986,-8.425524475524474,-2.4909090909090907,0.227906976744186,81.94886377583185,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
SD,2015-02-04,-17.086013986013988,-11.14965034965035,-5.213286713286713,0.5236641221374045,78.33133273318934,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
