STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
IA,2015-03-03,-12.309285714285714,-6.457857142857143,-0.6021276595744681,1.4641221374045803,81.82453701269904,22.0,0.0,0.0,9.0,0.0,26.0,5.0,0.0,0.0,0.0
IA,2015-03-04,-14.268085106382978,-7.667730496453902,-1.0673758865248226,0.1702205882352941,63.45132911092696,4.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0
IA,2015-03-05,-20.79574468085106,-13.520567375886523,-6.245390070921986,0.0250950570342205,62.4194523257671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-03-06,-18.40642857142857,-10.491666666666664,-2.6644927536231884,0.0,60.68753452132724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-03-07,-7.660714285714286,0.5403571428571428,8.741428571428571,0.0141791044776119,66.41034899005614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-03-08,-2.400719424460432,3.54136690647482,9.483453237410073,0.1345724907063197,75.40239664497346,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
IA,2015-03-09,-3.000719424460432,3.935971223021583,10.872661870503595,0.0040590405904059,71.3844246325504,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-03-10,-2.1070422535211266,6.032042253521126,14.17112676056338,0.0,70.87669018381378,30.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
IA,2015-03-11,-0.9964788732394366,8.247517730496455,17.470921985815604,0.0,63.141746248105385,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-03-12,-0.0957746478873239,8.36808510638298,16.832624113475177,0.0,64.23096710046492,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
IA,2015-03-13,1.4027972027972029,10.48838028169014,19.559859154929576,0.0,65.34507016759945,30.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
IA,2015-03-14,0.3424460431654676,9.98776978417266,19.633093525179856,0.0,64.42978586094497,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-03-15,-0.5964028776978416,8.91978417266187,18.435971223021586,0.0,51.94229608156248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-03-16,3.1407142857142856,12.805714285714286,22.470714285714287,0.0,42.0068407193004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-03-17,0.1148936170212766,11.440425531914894,22.66408450704225,0.0,46.87574747631256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-03-18,-0.6757142857142857,3.8942857142857146,8.464285714285714,0.0166064981949458,47.02972875552821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-03-19,0.075886524822695,4.716666666666667,9.35744680851064,0.0,55.61398199647674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-03-20,-1.6295774647887324,4.652816901408451,10.935211267605634,0.0028880866425992,66.80152289845938,23.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
